ENST00000400113	NM_006001.2	TUBA3C
ENST00000321253	NM_080386.3	TUBA3D
ENST00000312988	NM_207312.2	TUBA3E
ENST00000248437	NM_006000.2	TUBA4A
ENST00000330423	NM_018943.2	TUBA8
ENST00000380419	NM_024803.2	TUBAL3
ENST00000217133	NM_030773.3	TUBB1
ENST00000333628	NM_001069.2	TUBB2A
ENST00000259818	NM_178012.4	TUBB2B
ENST00000315491	NM_006086.3	TUBB3
ENST00000540257	NM_006087.2	TUBB4A
ENST00000340384	NM_006088.5	TUBB4B
ENST00000591208	NM_032525.1	TUBB6
ENST00000309812	NM_177987.2	TUBB8
ENST00000327892	NM_178014.2	TUBB
ENST00000325752	NM_016261.3	TUBD1
ENST00000368662	NM_016262.4	TUBE1
ENST00000251413	NM_001070.4	TUBG1
ENST00000251412	NM_016437.2	TUBG2
ENST00000368563	NM_006659.3	TUBGCP2
ENST00000261965	NM_006322.4	TUBGCP3
ENST00000564079	NM_014444.2	TUBGCP4
ENST00000283645	NM_052903.4	TUBGCP5
ENST00000439308	NM_020461.3	TUBGCP6
ENST00000305253	NM_003320.4	TUB
ENST00000313511	NM_003321.4	TUFM
ENST00000368849	NM_020127.2	TUFT1
ENST00000229771	NM_003322.3	TULP1
ENST00000221399	NM_003323.2	TULP2
ENST00000397132	NM_001160408.1	TULP3
ENST00000367097	NM_020245.4	TULP4
ENST00000358022	NM_001004125.2	TUSC1
ENST00000232496	NM_007275.1	TUSC2
ENST00000503731	NM_006765.3	TUSC3
ENST00000333813	NM_172367.2	TUSC5
ENST00000308436	NM_022830.2	TUT1
ENST00000395510	NM_001242397.1	TWF1
ENST00000242261	NM_000474.3	TWIST1
ENST00000448943	NM_057179.2	TWIST2
ENST00000222567	NM_001002926.1	TWISTNB
ENST00000262120	NM_020648.5	TWSG1
ENST00000264316	NM_003328.2	TXK
ENST00000373610	NM_175852.3	TXLNA
ENST00000358430	NM_153235.3	TXLNB
ENST00000380122	NM_018360.2	TXLNG
ENST00000416967	NM_012473.3	TXN2
ENST00000283033	NM_015914.5	TXNDC11
ENST00000371626	NM_015913.3	TXNDC12
ENST00000358387	NM_024715.3	TXNDC15
ENST00000281741	NM_020784.2	TXNDC16
ENST00000250101	NM_032731.3	TXNDC17
ENST00000306084	NM_001098529.1	TXNDC2
ENST00000379757	NM_030810.3	TXNDC5
ENST00000374510	NM_001003936.2	TXNDC8
ENST00000264255	NM_005783.3	TXNDC9
ENST00000369317	NM_006472.4	TXNIP
ENST00000217515	NM_004786.2	TXNL1
ENST00000269601	NM_006701.2	TXNL4A
ENST00000423037	NM_001142317.1	TXNL4B
ENST00000374517	NM_003329.3	TXN
ENST00000525566	NM_001093771.2	TXNRD1
ENST00000400521	NM_006440.3	TXNRD2
ENST00000383572	NM_001039783.1	TXNRD3NB
ENST00000525621	NM_003331.4	TYK2
ENST00000252029	NM_001113756.2	TYMP
ENST00000323274	NM_001071.2	TYMS
ENST00000263321	NM_000372.4	TYR
ENST00000263798	NM_006293.3	TYRO3
ENST00000262629	NM_198125.2	TYROBP
ENST00000388918	NM_000550.2	TYRP1
ENST00000287078	NM_173555.3	TYSND1
ENST00000435769	NM_001145440.1	TYW1B
ENST00000359626	NM_018264.3	TYW1
ENST00000370867	NM_138467.2	TYW3
ENST00000354611	NM_001039693.2	TYW5
ENST00000292879	NM_144987.2	U2AF1L4
ENST00000291552	NM_006758.2	U2AF1
ENST00000450554	NM_007279.2	U2AF2
ENST00000473835	NM_001080415.1	U2SURP
ENST00000322954	NM_018003.2	UACA
ENST00000409858	NM_207309.2	UAP1L1
ENST00000367926	NM_003115.4	UAP1
ENST00000377351	NM_153280.2	UBA1
ENST00000246548	NM_005499.2	UBA2
ENST00000361055	NM_003968.3	UBA3
ENST00000430157	NM_003333.3	UBA52
ENST00000356232	NM_024818.3	UBA5
ENST00000322244	NM_018227.5	UBA6
ENST00000333486	NM_003335.2	UBA7
ENST00000371756	NM_016172.2	UBAC1
ENST00000403766	NM_001144072.1	UBAC2
ENST00000502113	NM_001163692.1	UBAP1L
ENST00000545103	NM_001171201.1	UBAP1
ENST00000428931	NM_014847.3	UBAP2L
ENST00000360802	NM_018449.2	UBAP2
ENST00000291535	NM_001001895.2	UBASH3A
ENST00000284273	NM_032873.4	UBASH3B
ENST00000302182	NM_018955.3	UBB
ENST00000339647	NM_021009.5	UBC
ENST00000377050	NM_006398.3	UBD
ENST00000371558	NM_003336.2	UBE2A
ENST00000265339	NM_003337.2	UBE2B
ENST00000356455	NM_007019.2	UBE2C
ENST00000373910	NM_003338.4	UBE2D1
ENST00000398733	NM_003339.2	UBE2D2
ENST00000453744	NM_181891.2	UBE2D3
ENST00000222402	NM_015983.3	UBE2D4
ENST00000306627	NM_003341.4	UBE2E1
ENST00000396703	NM_152653.3	UBE2E2
ENST00000602479	NM_182678.2	UBE2E3
ENST00000272930	NM_080678.2	UBE2F
ENST00000396981	NM_003342.4	UBE2G1
ENST00000345496	NM_003343.5	UBE2G2
ENST00000355621	NM_003344.3	UBE2H
ENST00000355803	NM_194260.2	UBE2I
ENST00000435041	NM_016021.2	UBE2J1
ENST00000400930	NM_194315.1	UBE2J2
ENST00000261427	NM_005339.4	UBE2K
ENST00000342192	NM_003347.3	UBE2L3
ENST00000287156	NM_004223.4	UBE2L6
ENST00000253023	NM_003969.3	UBE2M
ENST00000370494	NM_001012989.1	UBE2NL
ENST00000318066	NM_003348.3	UBE2N
ENST00000319380	NM_022066.3	UBE2O
ENST00000292211	NM_017582.6	UBE2Q1
ENST00000267938	NM_173469.2	UBE2Q2
ENST00000399816	NM_001145161.2	UBE2QL1
ENST00000263228	NM_017811.3	UBE2R2
ENST00000264552	NM_014501.2	UBE2S
ENST00000367274	NM_014176.3	UBE2T
ENST00000371076	NM_152489.1	UBE2U
ENST00000523111	NM_003350.2	UBE2V2
ENST00000419880	NM_001001481.2	UBE2W
ENST00000360943	NM_023079.4	UBE2Z
ENST00000232165	NM_130839.2	UBE3A
ENST00000434735	NM_183415.2	UBE3B
ENST00000348165	NM_014671.2	UBE3C
ENST00000252108	NM_004788.3	UBE4A
ENST00000343090	NM_001105562.2	UBE4B
ENST00000395878	NM_019116.2	UBFD1
ENST00000376810	NM_013319.2	UBIAD1
ENST00000380680	NM_007106.3	UBL3
ENST00000369660	NM_014235.3	UBL4A
ENST00000334179	NM_203412.1	UBL4B
ENST00000586895	NM_001048241.2	UBL5
ENST00000361351	NM_201265.1	UBL7
ENST00000296786	NM_145049.3	UBLCP1
ENST00000262376	NM_001079514.1	UBN1
ENST00000473989	NM_173569.3	UBN2
ENST00000217173	NM_014948.3	UBOX5
ENST00000283629	NM_001128161.1	UBP1
ENST00000376395	NM_013438.4	UBQLN1
ENST00000338222	NM_013444.3	UBQLN2
ENST00000311659	NM_017481.2	UBQLN3
ENST00000368309	NM_020131.3	UBQLN4
ENST00000380184	NM_145053.4	UBQLNL
ENST00000290650	NM_174916.2	UBR1
ENST00000372899	NM_015255.2	UBR2
ENST00000418381	NM_172070.3	UBR3
ENST00000375254	NM_020765.2	UBR4
ENST00000520539	NM_015902.5	UBR5
ENST00000013070	NM_175748.3	UBR7
ENST00000370664	NM_024954.3	UBTD1
ENST00000393792	NM_152277.2	UBTD2
ENST00000436088	NM_014233.3	UBTF
ENST00000375099	NM_152376.3	UBXN10
ENST00000374221	NM_183008.2	UBXN11
ENST00000294119	NM_015853.3	UBXN1
ENST00000309033	NM_181713.3	UBXN2A
ENST00000399598	NM_001077619.1	UBXN2B
ENST00000272638	NM_014607.3	UBXN4
ENST00000301281	NM_025241.2	UBXN6
ENST00000296328	NM_015562.1	UBXN7
ENST00000284440	NM_004181.4	UCHL1
ENST00000377595	NM_006002.4	UCHL3
ENST00000367455	NM_015984.3	UCHL5
ENST00000372215	NM_031432.2	UCK1
ENST00000367879	NM_012474.4	UCK2
ENST00000354216	NM_017859.3	UCKL1
ENST00000378681	NM_145314.1	UCMA
ENST00000273610	NM_033199.3	UCN2
ENST00000380433	NM_053049.2	UCN3
ENST00000296099	NM_003353.2	UCN
ENST00000262999	NM_021833.4	UCP1
ENST00000310473	NM_003355.2	UCP2
ENST00000314032	NM_003356.3	UCP3
ENST00000396197	NM_001040697.2	UEVLD
ENST00000368003	NM_016406.3	UFC1
ENST00000263202	NM_005659.6	UFD1L
ENST00000369278	NM_015323.4	UFL1
ENST00000239878	NM_016617.2	UFM1
ENST00000388761	NM_001015072.3	UFSP1
ENST00000264689	NM_018359.3	UFSP2
ENST00000374279	NM_003358.1	UGCG
ENST00000316423	NM_003359.3	UGDH
ENST00000259253	NM_020120.3	UGGT1
ENST00000376747	NM_020121.3	UGGT2
ENST00000337130	NM_006759.3	UGP2
ENST00000305208	NM_000463.2	UGT1A1
ENST00000514019	NM_001252274.1	UGT2A1
ENST00000251566	NM_024743.3	UGT2A3
ENST00000265403	NM_001075.4	UGT2B10
ENST00000446444	NM_001073.1	UGT2B11
ENST00000338206	NM_001076.3	UGT2B15
ENST00000317746	NM_001077.3	UGT2B17
ENST00000335568	NM_053039.1	UGT2B28
ENST00000305107	NM_021139.2	UGT2B4
ENST00000305231	NM_001074.2	UGT2B7
ENST00000274278	NM_152404.3	UGT3A1
ENST00000282507	NM_174914.3	UGT3A2
ENST00000310836	NM_001128174.1	UGT8
ENST00000489294	NM_175866.4	UHMK1
ENST00000279907	NM_015054.1	UHRF1BP1L
ENST00000192788	NM_017754.3	UHRF1BP1
ENST00000276893	NM_152896.2	UHRF2
ENST00000511320	NM_001199298.1	UIMC1
ENST00000229708	NM_025218.2	ULBP1
ENST00000367351	NM_025217.2	ULBP2
ENST00000438272	NM_024518.1	ULBP3
ENST00000321867	NM_003565.2	ULK1
ENST00000395544	NM_014683.3	ULK2
ENST00000440863	NM_001099436.1	ULK3
ENST00000301831	NM_017886.2	ULK4
ENST00000408989	NM_173568.3	UMODL1
ENST00000396138	NM_001008389.2	UMOD
ENST00000232607	NM_000373.3	UMPS
ENST00000344651	NM_001080533.2	UNC119B
ENST00000335765	NM_005148.3	UNC119
ENST00000519716	NM_001080421.2	UNC13A
ENST00000378495	NM_006377.3	UNC13B
ENST00000260323	NM_001080534.1	UNC13C
ENST00000207549	NM_199242.2	UNC13D
ENST00000418476	NM_018671.3	UNC45A
ENST00000268876	NM_173167.2	UNC45B
ENST00000357765	NM_014044.5	UNC50
ENST00000329542	NM_133369.2	UNC5A
ENST00000335350	NM_170744.4	UNC5B
ENST00000244565	NM_173561.2	UNC5CL
ENST00000453304	NM_003728.3	UNC5C
ENST00000404895	NM_080872.2	UNC5D
ENST00000256339	NM_020818.3	UNC79
ENST00000439458	NM_032504.1	UNC80
ENST00000230256	NM_018974.3	UNC93A
ENST00000227471	NM_030930.2	UNC93B1
ENST00000316333	NM_001080461.1	UNCX
ENST00000242576	NM_080911.2	UNG
ENST00000389221	NM_001193388.3	UNKL
ENST00000589666	NM_001080419.2	UNK
ENST00000326010	NM_016327.2	UPB1
ENST00000262803	NM_002911.3	UPF1
ENST00000357604	NM_015542.3	UPF2
ENST00000375299	NM_023011.3	UPF3A
ENST00000276201	NM_080632.2	UPF3B
ENST00000222275	NM_007000.3	UPK1A
ENST00000264234	NM_006952.3	UPK1B
ENST00000264031	NM_006760.3	UPK2
ENST00000216211	NM_006953.3	UPK3A
ENST00000340457	NM_001114403.2	UPK3BL
ENST00000334348	NM_182684.1	UPK3B
ENST00000341253	NM_181597.1	UPP1
ENST00000409859	NM_001135098.1	UPP2
ENST00000373383	NM_145052.3	UPRT
ENST00000374385	NM_018244.4	UQCC
ENST00000330029	NM_013387.3	UQCR10
ENST00000591899	NM_006830.3	UQCR11
ENST00000518406	NM_001254752.1	UQCRB
ENST00000203407	NM_003365.2	UQCRC1
ENST00000268379	NM_003366.2	UQCRC2
ENST00000304863	NM_006003.2	UQCRFS1
ENST00000311672	NM_001089591.1	UQCRHL
ENST00000311672	NM_006004.2	UQCRH
ENST00000378670	NM_014402.4	UQCRQ
ENST00000382751	NM_014825.2	URB1
ENST00000258243	NM_014777.2	URB2
ENST00000443736	NM_001077663.1	URGCP
ENST00000392271	NM_003796.3	URI1
ENST00000452446	NM_001135947.2	URM1
ENST00000290868	NM_144639.2	UROC1
ENST00000246337	NM_000374.4	UROD
ENST00000368797	NM_000375.2	UROS
ENST00000263897	NM_018467.3	USE1
ENST00000368021	NM_007122.4	USF1
ENST00000222305	NM_003367.2	USF2
ENST00000005226	NM_153676.3	USH1C
ENST00000319642	NM_173477.2	USH1G
ENST00000307340	NM_206933.2	USH2A
ENST00000252597	NM_031941.3	USHBP1
ENST00000309579	NM_001206426.1	USMG5
ENST00000264904	NM_003715.2	USO1
ENST00000219473	NM_005153.2	USP10
ENST00000218348	NM_004651.3	USP11
ENST00000282344	NM_182488.3	USP12
ENST00000263966	NM_003940.2	USP13
ENST00000261601	NM_005151.3	USP14
ENST00000280377	NM_001252078.1	USP15
ENST00000399976	NM_006447.2	USP16
ENST00000333796	NM_201402.2	USP17L2
ENST00000215794	NM_017414.3	USP18
ENST00000434032	NM_001199160.1	USP19
ENST00000371146	NM_001017416.1	USP1
ENST00000372429	NM_006676.7	USP20
ENST00000289865	NM_012475.4	USP21
ENST00000261497	NM_015276.1	USP22
ENST00000294383	NM_015306.2	USP24
ENST00000285679	NM_013396.3	USP25
ENST00000508866	NM_001145073.1	USP27X
ENST00000003302	NM_020886.2	USP28
ENST00000254181	NM_020903.2	USP29
ENST00000260187	NM_004205.4	USP2
ENST00000257548	NM_032663.3	USP30
ENST00000219689	NM_020718.3	USP31
ENST00000300896	NM_032582.3	USP32
ENST00000370793	NM_015017.4	USP33
ENST00000398571	NM_014709.3	USP34
ENST00000529308	NM_020798.2	USP35
ENST00000312010	NM_025090.3	USP36
ENST00000258399	NM_020935.2	USP37
ENST00000307017	NM_032557.5	USP38
ENST00000323701	NM_006590.3	USP39
ENST00000380324	NM_006537.3	USP3
ENST00000450966	NM_018218.2	USP40
ENST00000306177	NM_032172.2	USP42
ENST00000285199	NM_153210.4	USP43
ENST00000393091	NM_001042403.2	USP44
ENST00000327681	NM_001080481.1	USP45
ENST00000441222	NM_022832.3	USP46
ENST00000339865	NM_017944.3	USP47
ENST00000308271	NM_032236.5	USP48
ENST00000373006	NM_018561.3	USP49
ENST00000265560	NM_003363.3	USP4
ENST00000532404	NM_203494.4	USP50
ENST00000500968	NM_201286.3	USP51
ENST00000274030	NM_019050.2	USP53
ENST00000408019	NM_152586.3	USP54
ENST00000229268	NM_001098536.1	USP5
ENST00000277575	NM_001080491.2	USP6NL
ENST00000250066	NM_004505.2	USP6
ENST00000344836	NM_003470.2	USP7
ENST00000396444	NM_005154.3	USP8
ENST00000324545	NM_001039590.2	USP9X
ENST00000338981	NM_004654.3	USP9Y
ENST00000255304	NM_005800.4	USPL1
ENST00000367463	NM_005715.2	UST
ENST00000304477	NM_003577.2	UTF1
ENST00000373014	NM_016037.3	UTP11L
ENST00000394422	NM_006649.3	UTP14A
ENST00000521776	NM_021645.5	UTP14C
ENST00000296792	NM_032175.2	UTP15
ENST00000225298	NM_016001.2	UTP18
ENST00000261637	NM_014503.2	UTP20
ENST00000309822	NM_032334.2	UTP23
ENST00000254803	NM_020368.2	UTP3
ENST00000261708	NM_018428.2	UTP6
ENST00000367545	NM_007124.2	UTRN
ENST00000340524	NM_198152.3	UTS2D
ENST00000054668	NM_021995.2	UTS2
ENST00000313135	NM_018949.1	UTS2R
ENST00000331397	NM_007125.4	UTY
ENST00000356136	NM_003369.3	UVRAG
ENST00000283148	NM_001253875.1	UXS1
ENST00000335890	NM_153477.2	UXT
ENST00000261776	NM_018052.3	VAC14
ENST00000396308	NM_014231.3	VAMP1
ENST00000316509	NM_014232.2	VAMP2
ENST00000054666	NM_004781.3	VAMP3
ENST00000236192	NM_003762.4	VAMP4
ENST00000306384	NM_006634.2	VAMP5
ENST00000262640	NM_001185183.1	VAMP7
ENST00000263864	NM_003761.4	VAMP8
ENST00000355485	NM_138959.2	VANGL1
ENST00000368061	NM_020335.2	VANGL2
ENST00000400000	NM_003574.5	VAPA
ENST00000475243	NM_004738.4	VAPB
ENST00000541562	NM_001167734.1	VARS2
ENST00000375663	NM_006295.2	VARS
ENST00000167106	NM_014909.4	VASH1
ENST00000366965	NM_024749.3	VASH2
ENST00000304735	NM_138440.2	VASN
ENST00000245932	NM_003370.3	VASP
ENST00000302536	NM_020927.1	VAT1L
ENST00000355653	NM_006373.3	VAT1
ENST00000602142	NM_005428.3	VAV1
ENST00000371850	NM_001134398.1	VAV2
ENST00000370056	NM_006113.4	VAV3
ENST00000369206	NM_001112704.1	VAX1
ENST00000234392	NM_012476.2	VAX2
ENST00000286428	NM_003372.5	VBP1
ENST00000294728	NM_001078.3	VCAM1
ENST00000265077	NM_004385.4	VCAN
ENST00000211998	NM_014000.2	VCL
ENST00000310421	NM_025054.4	VCPIP1
ENST00000358901	NM_007126.3	VCP
ENST00000317103	NM_016378.2	VCX2
ENST00000381089	NM_016379.3	VCX3A
ENST00000381032	NM_001001888.3	VCX3B
ENST00000381059	NM_013452.2	VCX
ENST00000250823	NM_181880.1	VCY1B
ENST00000250825	NM_004679.2	VCY
ENST00000265333	NM_003374.2	VDAC1
ENST00000543351	NM_001184823.1	VDAC2
ENST00000392935	NM_005662.6	VDAC3
ENST00000550325	NM_001017536.1	VDR
ENST00000372067	NM_001171623.1	VEGFA
ENST00000309422	NM_003377.4	VEGFB
ENST00000280193	NM_005429.3	VEGFC
ENST00000325980	NM_014468.3	VENTX
ENST00000362010	NM_001167912.1	VEPH1
ENST00000581208	NM_007146.2	VEZF1
ENST00000436874	NM_017599.3	VEZT
ENST00000249330	NM_003378.3	VGF
ENST00000370634	NM_016267.3	VGLL1
ENST00000326274	NM_182645.3	VGLL2
ENST00000398399	NM_016206.2	VGLL3
ENST00000430365	NM_001128219.1	VGLL4
ENST00000339922	NM_001004319.2	VHLL
ENST00000256474	NM_000551.3	VHL
ENST00000248444	NM_007127.2	VIL1
ENST00000383759	NM_015873.3	VILL
ENST00000544301	NM_003380.3	VIM
ENST00000367244	NM_003381.3	VIP
ENST00000325123	NM_004624.3	VIPR1
ENST00000262178	NM_003382.4	VIPR2
ENST00000379241	NM_001177971.1	VIT
ENST00000360768	NM_173517.4	VKORC1L1
ENST00000394975	NM_024006.4	VKORC1
ENST00000382100	NM_003383.3	VLDLR
ENST00000330374	NM_001017980.3	VMA21
ENST00000339485	NM_001017921.3	VMAC
ENST00000328739	NM_182566.2	VMO1
ENST00000262291	NM_030938.3	VMP1
ENST00000321039	NM_020633.3	VN1R1
ENST00000341702	NM_173856.2	VN1R2
ENST00000311170	NM_173857.2	VN1R4
ENST00000367928	NM_004666.2	VNN1
ENST00000326499	NM_004665.2	VNN2
ENST00000285279	NM_030796.3	VOPP1
ENST00000566027	NM_014703.2	VPRBP
ENST00000302273	NM_007128.2	VPREB1
ENST00000248948	NM_013378.2	VPREB3
ENST00000300793	NM_021729.4	VPS11
ENST00000360280	NM_033305.2	VPS13A
ENST00000357162	NM_152564.4	VPS13B
ENST00000261517	NM_020821.2	VPS13C
ENST00000358136	NM_015378.2	VPS13D
ENST00000380445	NM_022575.2	VPS16
ENST00000220509	NM_020857.2	VPS18
ENST00000253794	NM_032353.3	VPS25
ENST00000263559	NM_004896.3	VPS26A
ENST00000281187	NM_052875.3	VPS26B
ENST00000292510	NM_016208.3	VPS28
ENST00000360579	NM_057180.1	VPS29
ENST00000267199	NM_022916.4	VPS33A
ENST00000333371	NM_018668.3	VPS33B
ENST00000299138	NM_018206.4	VPS35
ENST00000378060	NM_016075.2	VPS36
ENST00000324849	NM_152415.2	VPS37A
ENST00000267202	NM_024667.2	VPS37B
ENST00000301765	NM_017966.4	VPS37C
ENST00000324941	NM_001077621.1	VPS37D
ENST00000318006	NM_015289.2	VPS39
ENST00000310301	NM_014396.3	VPS41
ENST00000369130	NM_007259.4	VPS45
ENST00000254950	NM_013245.2	VPS4A
ENST00000238497	NM_004869.3	VPS4B
ENST00000445902	NM_022553.4	VPS52
ENST00000437048	NM_001128159.2	VPS53
ENST00000409558	NM_016516.2	VPS54
ENST00000368892	NM_005997.2	VPS72
ENST00000287546	NM_015303.3	VPS8
ENST00000216639	NM_003384.2	VRK1
ENST00000340157	NM_001130480.2	VRK2
ENST00000316763	NM_016440.3	VRK3
ENST00000256362	NM_018228.2	VRTN
ENST00000335624	NM_001163922.1	VSIG10L
ENST00000359236	NM_019086.5	VSIG10
ENST00000415430	NM_001170553.1	VSIG1
ENST00000326621	NM_014312.3	VSIG2
ENST00000374737	NM_007268.2	VSIG4
ENST00000368100	NM_001013661.1	VSIG8
ENST00000295156	NM_003385.4	VSNL1
ENST00000338372	NM_198481.3	VSTM1
ENST00000407838	NM_182546.2	VSTM2A
ENST00000335523	NM_001146339.1	VSTM2B
ENST00000373461	NM_080607.2	VSTM2L
ENST00000332853	NM_001031746.3	VSTM4
ENST00000409977	NM_001144871.1	VSTM5
ENST00000376709	NM_014588.5	VSX1
ENST00000261980	NM_182894.2	VSX2
ENST00000367630	NM_016485.3	VTA1
ENST00000369458	NM_024626.3	VTCN1
ENST00000393077	NM_145206.2	VTI1A
ENST00000554659	NM_006370.2	VTI1B
ENST00000226218	NM_000638.3	VTN
ENST00000476993	NM_022834.4	VWA1
ENST00000389398	NM_173615.3	VWA3A
ENST00000477737	NM_144992.4	VWA3B
ENST00000392748	NM_014622.4	VWA5A
ENST00000375079	NM_001039500.2	VWA5B1
ENST00000426955	NM_138345.1	VWA5B2
ENST00000375686	NM_025258.2	VWA7
ENST00000312504	NM_001080500.2	VWC2L
ENST00000340652	NM_198570.3	VWC2
ENST00000335613	NM_152718.2	VWCE
ENST00000275358	NM_001135924.1	VWDE
ENST00000261405	NM_000552.3	VWF
ENST00000354911	NM_016628.4	WAC
ENST00000298767	NM_015045.2	WAPAL
ENST00000235521	NM_015836.3	WARS2
ENST00000355338	NM_173701.1	WARS
ENST00000392587	NM_001024936.1	WASF1
ENST00000430629	NM_006990.3	WASF2
ENST00000335327	NM_006646.5	WASF3
ENST00000223023	NM_003941.3	WASL
ENST00000376701	NM_000377.2	WAS
ENST00000261167	NM_016312.2	WBP11
ENST00000233615	NM_012477.3	WBP1
ENST00000328823	NM_152613.2	WBP2NL
ENST00000254806	NM_012478.3	WBP2
ENST00000379487	NM_007187.3	WBP4
ENST00000372656	NM_001006613.1	WBP5
ENST00000329959	NM_030798.4	WBSCR16
ENST00000333538	NM_022479.2	WBSCR17
ENST00000265758	NM_017528.4	WBSCR22
ENST00000297873	NM_152559.2	WBSCR27
ENST00000320531	NM_182504.3	WBSCR28
ENST00000233055	NM_020830.3	WDFY1
ENST00000298125	NM_052950.3	WDFY2
ENST00000295888	NM_014991.4	WDFY3
ENST00000325239	NM_020945.1	WDFY4
ENST00000360586	NM_007086.3	WDHD1
ENST00000272321	NM_015910.5	WDPCP
ENST00000263461	NM_018117.11	WDR11
ENST00000261015	NM_018256.3	WDR12
ENST00000218056	NM_017883.4	WDR13
ENST00000352665	NM_145054.4	WDR16
ENST00000393643	NM_170710.4	WDR17
ENST00000251289	NM_024100.3	WDR18
ENST00000399820	NM_025132.3	WDR19
ENST00000382452	NM_017491.3	WDR1
ENST00000335263	NM_181291.2	WDR20
ENST00000293883	NM_032259.2	WDR24
ENST00000335290	NM_024515.4	WDR25
ENST00000414423	NM_025160.6	WDR26
ENST00000448612	NM_182552.4	WDR27
ENST00000374193	NM_001012361.2	WDR31
ENST00000322313	NM_018383.4	WDR33
ENST00000372715	NM_052844.3	WDR34
ENST00000345530	NM_001006657.1	WDR35
ENST00000506538	NM_139281.2	WDR36
ENST00000263150	NM_014023.3	WDR37
ENST00000373574	NM_001045476.2	WDR38
ENST00000349139	NM_006784.2	WDR3
ENST00000296679	NM_018268.2	WDR41
ENST00000407426	NM_015131.1	WDR43
ENST00000254029	NM_019045.4	WDR44
ENST00000392325	NM_019613.3	WDR45L
ENST00000376372	NM_001029896.1	WDR45
ENST00000374617	NM_005452.5	WDR46
ENST00000369965	NM_001142550.1	WDR47
ENST00000302313	NM_020839.2	WDR48
ENST00000308378	NM_178824.3	WDR49
ENST00000330317	NM_033661.4	WDR4
ENST00000393845	NM_001164496.1	WDR52
ENST00000332629	NM_182627.1	WDR53
ENST00000348227	NM_032118.2	WDR54
ENST00000358337	NM_017706.4	WDR55
ENST00000262144	NM_030581.3	WDR59
ENST00000330689	NM_019069.3	WDR5B
ENST00000358625	NM_017588.2	WDR5
ENST00000407559	NM_018051.4	WDR60
ENST00000558311	NM_025234.1	WDR61
ENST00000401500	NM_001083961.1	WDR62
ENST00000294664	NM_145172.3	WDR63
ENST00000366552	NM_144625.4	WDR64
ENST00000372492	NM_001195831.2	WDR65
ENST00000288912	NM_144668.5	WDR66
ENST00000287380	NM_145647.3	WDR67
ENST00000309931	NM_178821.1	WDR69
ENST00000395474	NM_018031.3	WDR6
ENST00000265107	NM_018034.2	WDR70
ENST00000396328	NM_182758.3	WDR72
ENST00000434634	NM_032856.2	WDR73
ENST00000529106	NM_018093.2	WDR74
ENST00000314761	NM_032168.1	WDR75
ENST00000263795	NM_024908.3	WDR76
ENST00000235090	NM_024102.2	WDR77
ENST00000371026	NM_024763.4	WDR78
ENST00000254442	NM_015285.2	WDR7
ENST00000409644	NM_001163809.1	WDR81
ENST00000296490	NM_025222.3	WDR82
ENST00000242796	NM_032332.3	WDR83
ENST00000596731	NM_016145.3	WDR83OS
ENST00000277540	NM_138778.2	WDR85
ENST00000334493	NM_198285.2	WDR86
ENST00000303868	NM_031951.3	WDR87
ENST00000355868	NM_173479.3	WDR88
ENST00000394942	NM_080666.3	WDR89
ENST00000549091	NM_145294.4	WDR90
ENST00000354475	NM_014149.3	WDR91
ENST00000295121	NM_138458.3	WDR92
ENST00000268130	NM_020212.1	WDR93
ENST00000357060	NM_025145.5	WDR96
ENST00000359774	NM_001128212.1	WDSUB1
ENST00000319394	NM_015023.4	WDTC1
ENST00000287387	NM_018024.1	WDYHV1
ENST00000450114	NM_003390.3	WEE1
ENST00000397541	NM_001105558.1	WEE2
ENST00000372643	NM_080753.2	WFDC10A
ENST00000330523	NM_172006.2	WFDC10B
ENST00000324384	NM_147197.2	WFDC11
ENST00000372785	NM_080869.1	WFDC12
ENST00000305479	NM_172005.1	WFDC13
ENST00000568638	NM_021197.2	WFDC1
ENST00000372676	NM_006103.3	WFDC2
ENST00000243938	NM_080614.1	WFDC3
ENST00000372789	NM_145652.3	WFDC5
ENST00000357199	NM_181510.2	WFDC8
ENST00000326000	NM_147198.3	WFDC9
ENST00000319070	NM_053284.2	WFIKKN1
ENST00000311378	NM_175575.5	WFIKKN2
ENST00000226760	NM_006005.3	WFS1
ENST00000286760	NM_001080435.1	WHAMM
ENST00000317025	NM_023034.1	WHSC1L1
ENST00000508803	NM_001042424.2	WHSC1
ENST00000411638	NM_005663.4	WHSC2
ENST00000408946	NM_032345.2	WIBG
ENST00000286574	NM_007191.4	WIF1
ENST00000392547	NM_003387.4	WIPF1
ENST00000323571	NM_133264.4	WIPF2
ENST00000409290	NM_001080529.2	WIPF3
ENST00000262139	NM_017983.5	WIPI1
ENST00000401525	NM_016003.3	WIPI2
ENST00000250160	NM_003882.3	WISP1
ENST00000190983	NM_003881.2	WISP2
ENST00000368666	NM_198239.1	WISP3
ENST00000263381	NM_021241.2	WIZ
ENST00000262348	NM_024911.6	WLS
ENST00000537687	NM_001184985.1	WNK1
ENST00000395477	NM_006648.3	WNK2
ENST00000354646	NM_020922.4	WNK3
ENST00000246914	NM_032387.4	WNK4
ENST00000258411	NM_025216.2	WNT10A
ENST00000301061	NM_003394.3	WNT10B
ENST00000322563	NM_004626.2	WNT11
ENST00000222462	NM_057168.1	WNT16
